vchRegionCode	StateTest	Subject	Grade	ProficiencyLevel	ProficiencyLevelName	MinSS	MaxSS	Linked
NJ	NJ	Math	1	1	Partially Proficient	0	366	0
NJ	NJ	Math	1	2	Proficient	367	457	0
NJ	NJ	Math	1	3	Advanced Proficient	458	1400	0
NJ	NJ	Math	2	1	Partially Proficient	0	480	0
NJ	NJ	Math	2	2	Proficient	481	560	0
NJ	NJ	Math	2	3	Advanced Proficient	561	1400	0
NJ	NJ	Math	3	1	Partially Proficient	0	568	1
NJ	NJ	Math	3	2	Proficient	569	652	1
NJ	NJ	Math	3	3	Advanced Proficient	653	1400	1
NJ	NJ	Math	4	1	Partially Proficient	0	641	1
NJ	NJ	Math	4	2	Proficient	642	736	1
NJ	NJ	Math	4	3	Advanced Proficient	737	1400	1
NJ	NJ	Math	5	1	Partially Proficient	0	682	1
NJ	NJ	Math	5	2	Proficient	683	778	1
NJ	NJ	Math	5	3	Advanced Proficient	779	1400	1
NJ	NJ	Math	6	1	Partially Proficient	0	717	1
NJ	NJ	Math	6	2	Proficient	718	837	1
NJ	NJ	Math	6	3	Advanced Proficient	838	1400	1
NJ	NJ	Math	7	1	Partially Proficient	0	783	1
NJ	NJ	Math	7	2	Proficient	784	870	1
NJ	NJ	Math	7	3	Advanced Proficient	871	1400	1
NJ	NJ	Math	8	1	Partially Proficient	0	788	1
NJ	NJ	Math	8	2	Proficient	789	874	1
NJ	NJ	Math	8	3	Advanced Proficient	875	1400	1
NJ	NJ	Math	9	1	Partially Proficient	0	797	0
NJ	NJ	Math	9	2	Proficient	798	876	0
NJ	NJ	Math	9	3	Advanced Proficient	877	1400	0
NJ	NJ	Math	10	1	Partially Proficient	0	803	0
NJ	NJ	Math	10	2	Proficient	804	880	0
NJ	NJ	Math	10	3	Advanced Proficient	881	1400	0
NJ	NJ	Math	11	1	Partially Proficient	0	818	0
NJ	NJ	Math	11	2	Proficient	819	896	0
NJ	NJ	Math	11	3	Advanced Proficient	897	1400	0
NJ	NJ	Math	12	1	Partially Proficient	0	835	0
NJ	NJ	Math	12	2	Proficient	836	906	0
NJ	NJ	Math	12	3	Advanced Proficient	907	1400	0
NJ	NJ	Reading	1	1	Partially Proficient	0	148	0
NJ	NJ	Reading	1	2	Proficient	149	378	0
NJ	NJ	Reading	1	3	Advanced Proficient	379	1400	0
NJ	NJ	Reading	2	1	Partially Proficient	0	297	0
NJ	NJ	Reading	2	2	Proficient	298	583	0
NJ	NJ	Reading	2	3	Advanced Proficient	584	1400	0
NJ	NJ	Reading	3	1	Partially Proficient	0	390	1
NJ	NJ	Reading	3	2	Proficient	391	736	1
NJ	NJ	Reading	3	3	Advanced Proficient	737	1400	1
NJ	NJ	Reading	4	1	Partially Proficient	0	508	1
NJ	NJ	Reading	4	2	Proficient	509	832	1
NJ	NJ	Reading	4	3	Advanced Proficient	833	1400	1
NJ	NJ	Reading	5	1	Partially Proficient	0	579	1
NJ	NJ	Reading	5	2	Proficient	580	952	1
NJ	NJ	Reading	5	3	Advanced Proficient	953	1400	1
NJ	NJ	Reading	6	1	Partially Proficient	0	632	1
NJ	NJ	Reading	6	2	Proficient	633	1260	1
NJ	NJ	Reading	6	3	Advanced Proficient	1261	1400	1
NJ	NJ	Reading	7	1	Partially Proficient	0	672	1
NJ	NJ	Reading	7	2	Proficient	673	1261	1
NJ	NJ	Reading	7	3	Advanced Proficient	1262	1400	1
NJ	NJ	Reading	8	1	Partially Proficient	0	673	1
NJ	NJ	Reading	8	2	Proficient	674	1273	1
NJ	NJ	Reading	8	3	Advanced Proficient	1274	1400	1
NJ	NJ	Reading	9	1	Partially Proficient	0	792	0
NJ	NJ	Reading	9	2	Proficient	793	1313	0
NJ	NJ	Reading	9	3	Advanced Proficient	1314	1400	0
NJ	NJ	Reading	10	1	Partially Proficient	0	819	0
NJ	NJ	Reading	10	2	Proficient	820	1323	0
NJ	NJ	Reading	10	3	Advanced Proficient	1324	1400	0
NJ	NJ	Reading	11	1	Partially Proficient	0	862	0
NJ	NJ	Reading	11	2	Proficient	863	1328	0
NJ	NJ	Reading	11	3	Advanced Proficient	1329	1400	0
NJ	NJ	Reading	12	1	Partially Proficient	0	896	0
NJ	NJ	Reading	12	2	Proficient	897	1340	0
NJ	NJ	Reading	12	3	Advanced Proficient	1341	1400	0
NM	NM	Math	1	1	Beginning Step	0	293	0
NM	NM	Math	1	2	Nearing Proficiency	294	366	0
NM	NM	Math	1	3	Proficient	367	565	0
NM	NM	Math	1	4	Advanced	566	1400	0
NM	NM	Math	2	1	Beginning Step	0	421	0
NM	NM	Math	2	2	Nearing Proficiency	422	486	0
NM	NM	Math	2	3	Proficient	487	678	0
NM	NM	Math	2	4	Advanced	679	1400	0
NM	NM	Math	3	1	Beginning Step	0	491	1
NM	NM	Math	3	2	Nearing Proficiency	492	578	1
NM	NM	Math	3	3	Proficient	579	741	1
NM	NM	Math	3	4	Advanced	742	1400	1
NM	NM	Math	4	1	Beginning Step	0	595	1
NM	NM	Math	4	2	Nearing Proficiency	596	680	1
NM	NM	Math	4	3	Proficient	681	763	1
NM	NM	Math	4	4	Advanced	764	1400	1
NM	NM	Math	5	1	Beginning Step	0	646	0
NM	NM	Math	5	2	Nearing Proficiency	647	735	0
NM	NM	Math	5	3	Proficient	736	824	0
NM	NM	Math	5	4	Advanced	825	1400	0
NM	NM	Math	6	1	Beginning Step	0	702	0
NM	NM	Math	6	2	Nearing Proficiency	703	792	0
NM	NM	Math	6	3	Proficient	793	888	0
NM	NM	Math	6	4	Advanced	889	1400	0
NM	NM	Math	7	1	Beginning Step	0	719	0
NM	NM	Math	7	2	Nearing Proficiency	720	824	0
NM	NM	Math	7	3	Proficient	825	921	0
NM	NM	Math	7	4	Advanced	922	1400	0
NM	NM	Math	8	1	Beginning Step	0	744	0
NM	NM	Math	8	2	Nearing Proficiency	745	857	0
NM	NM	Math	8	3	Proficient	858	966	0
NM	NM	Math	8	4	Advanced	967	1400	0
NM	NM	Math	9	1	Beginning Step	0	757	0
NM	NM	Math	9	2	Nearing Proficiency	758	861	0
NM	NM	Math	9	3	Proficient	862	984	0
NM	NM	Math	9	4	Advanced	985	1400	0
NM	NM	Math	10	1	Beginning Step	0	760	0
NM	NM	Math	10	2	Nearing Proficiency	761	865	0
NM	NM	Math	10	3	Proficient	866	990	0
NM	NM	Math	10	4	Advanced	991	1400	0
NM	NM	Math	11	1	Beginning Step	0	773	0
NM	NM	Math	11	2	Nearing Proficiency	774	877	0
NM	NM	Math	11	3	Proficient	878	1004	0
NM	NM	Math	11	4	Advanced	1005	1400	0
NM	NM	Math	12	1	Beginning Step	0	791	0
NM	NM	Math	12	2	Nearing Proficiency	792	893	0
NM	NM	Math	12	3	Proficient	894	1031	0
NM	NM	Math	12	4	Advanced	1032	1400	0
NM	NM	Reading	1	1	Beginning Step	0	75	0
NM	NM	Reading	1	2	Nearing Proficiency	76	95	0
NM	NM	Reading	1	3	Proficient	96	299	0
NM	NM	Reading	1	4	Advanced	300	1400	0
NM	NM	Reading	2	1	Beginning Step	0	152	0
NM	NM	Reading	2	2	Nearing Proficiency	153	247	0
NM	NM	Reading	2	3	Proficient	248	465	0
NM	NM	Reading	2	4	Advanced	466	1400	0
NM	NM	Reading	3	1	Beginning Step	0	251	1
NM	NM	Reading	3	2	Nearing Proficiency	252	350	1
NM	NM	Reading	3	3	Proficient	351	607	1
NM	NM	Reading	3	4	Advanced	608	1400	1
NM	NM	Reading	4	1	Beginning Step	0	281	1
NM	NM	Reading	4	2	Nearing Proficiency	282	445	1
NM	NM	Reading	4	3	Proficient	446	682	1
NM	NM	Reading	4	4	Advanced	683	1400	1
NM	NM	Reading	5	1	Beginning Step	0	323	1
NM	NM	Reading	5	2	Nearing Proficiency	324	491	1
NM	NM	Reading	5	3	Proficient	492	750	1
NM	NM	Reading	5	4	Advanced	751	1400	1
NM	NM	Reading	6	1	Beginning Step	0	389	1
NM	NM	Reading	6	2	Nearing Proficiency	390	587	1
NM	NM	Reading	6	3	Proficient	588	1010	1
NM	NM	Reading	6	4	Advanced	1011	1400	1
NM	NM	Reading	7	1	Beginning Step	0	447	1
NM	NM	Reading	7	2	Nearing Proficiency	448	650	1
NM	NM	Reading	7	3	Proficient	651	1214	1
NM	NM	Reading	7	4	Advanced	1215	1400	1
NM	NM	Reading	8	1	Beginning Step	0	517	1
NM	NM	Reading	8	2	Nearing Proficiency	518	744	1
NM	NM	Reading	8	3	Proficient	745	1269	1
NM	NM	Reading	8	4	Advanced	1270	1400	1
NM	NM	Reading	9	1	Beginning Step	0	600	0
NM	NM	Reading	9	2	Nearing Proficiency	601	857	0
NM	NM	Reading	9	3	Proficient	858	1315	0
NM	NM	Reading	9	4	Advanced	1316	1400	0
NM	NM	Reading	10	1	Beginning Step	0	628	0
NM	NM	Reading	10	2	Nearing Proficiency	629	898	0
NM	NM	Reading	10	3	Proficient	899	1325	0
NM	NM	Reading	10	4	Advanced	1326	1400	0
NM	NM	Reading	11	1	Beginning Step	0	656	0
NM	NM	Reading	11	2	Nearing Proficiency	657	921	0
NM	NM	Reading	11	3	Proficient	922	1331	0
NM	NM	Reading	11	4	Advanced	1332	1400	0
NM	NM	Reading	12	1	Beginning Step	0	679	0
NM	NM	Reading	12	2	Nearing Proficiency	680	964	0
NM	NM	Reading	12	3	Proficient	965	1341	0
NM	NM	Reading	12	4	Advanced	1342	1400	0
NV	NV	Math	1	1	Emergent	0	194	0
NV	NV	Math	1	2	Approaches	195	194	0
NV	NV	Math	1	3	Meets	195	287	0
NV	NV	Math	1	4	Exceeds	288	1400	0
NV	NV	Math	2	1	Emergent	0	308	0
NV	NV	Math	2	2	Approaches	309	308	0
NV	NV	Math	2	3	Meets	309	418	0
NV	NV	Math	2	4	Exceeds	419	1400	0
NV	NV	Math	3	1	Emergent	0	136	1
NV	NV	Math	3	2	Approaches	137	338	1
NV	NV	Math	3	3	Meets	339	485	1
NV	NV	Math	3	4	Exceeds	486	1400	1
NV	NV	Math	4	1	Emergent	0	216	1
NV	NV	Math	4	2	Approaches	217	408	1
NV	NV	Math	4	3	Meets	409	641	1
NV	NV	Math	4	4	Exceeds	642	1400	1
NV	NV	Math	5	1	Emergent	0	395	1
NV	NV	Math	5	2	Approaches	396	505	1
NV	NV	Math	5	3	Meets	506	884	1
NV	NV	Math	5	4	Exceeds	885	1400	1
NV	NV	Math	6	1	Emergent	0	437	1
NV	NV	Math	6	2	Approaches	438	600	1
NV	NV	Math	6	3	Meets	601	964	1
NV	NV	Math	6	4	Exceeds	965	1400	1
NV	NV	Math	7	1	Emergent	0	439	1
NV	NV	Math	7	2	Approaches	440	633	1
NV	NV	Math	7	3	Meets	634	965	1
NV	NV	Math	7	4	Exceeds	966	1400	1
NV	NV	Math	8	1	Emergent	0	492	1
NV	NV	Math	8	2	Approaches	493	747	1
NV	NV	Math	8	3	Meets	748	1064	1
NV	NV	Math	8	4	Exceeds	1065	1400	1
NV	NV	Math	9	1	Emergent	0	568	0
NV	NV	Math	9	2	Approaches	569	757	0
NV	NV	Math	9	3	Meets	758	1398	0
NV	NV	Math	9	4	Exceeds	1399	1400	0
NV	NV	Math	10	1	Emergent	0	569	0
NV	NV	Math	10	2	Approaches	570	760	0
NV	NV	Math	10	3	Meets	761	1398	0
NV	NV	Math	10	4	Exceeds	1399	1400	0
NV	NV	Math	11	1	Emergent	0	596	0
NV	NV	Math	11	2	Approaches	597	773	0
NV	NV	Math	11	3	Meets	774	1398	0
NV	NV	Math	11	4	Exceeds	1399	1400	0
NV	NV	Math	12	1	Emergent	0	606	0
NV	NV	Math	12	2	Approaches	607	791	0
NV	NV	Math	12	3	Meets	792	1398	0
NV	NV	Math	12	4	Exceeds	1399	1400	0
NV	NV	Reading	1	1	Emergent	0	63	0
NV	NV	Reading	1	2	Approaches	64	85	0
NV	NV	Reading	1	3	Meets	86	167	0
NV	NV	Reading	1	4	Exceeds	168	1400	0
NV	NV	Reading	2	1	Emergent	0	88	0
NV	NV	Reading	2	2	Approaches	89	209	0
NV	NV	Reading	2	3	Meets	210	325	0
NV	NV	Reading	2	4	Exceeds	326	1400	0
NV	NV	Reading	3	1	Emergent	0	148	1
NV	NV	Reading	3	2	Approaches	149	306	1
NV	NV	Reading	3	3	Meets	307	445	1
NV	NV	Reading	3	4	Exceeds	446	1400	1
NV	NV	Reading	4	1	Emergent	0	238	1
NV	NV	Reading	4	2	Approaches	239	398	1
NV	NV	Reading	4	3	Meets	399	659	1
NV	NV	Reading	4	4	Exceeds	660	1400	1
NV	NV	Reading	5	1	Emergent	0	345	1
NV	NV	Reading	5	2	Approaches	346	481	1
NV	NV	Reading	5	3	Meets	482	901	1
NV	NV	Reading	5	4	Exceeds	902	1400	1
NV	NV	Reading	6	1	Emergent	0	361	1
NV	NV	Reading	6	2	Approaches	362	520	1
NV	NV	Reading	6	3	Meets	521	881	1
NV	NV	Reading	6	4	Exceeds	882	1400	1
NV	NV	Reading	7	1	Emergent	0	371	1
NV	NV	Reading	7	2	Approaches	372	538	1
NV	NV	Reading	7	3	Meets	539	1152	1
NV	NV	Reading	7	4	Exceeds	1153	1400	1
NV	NV	Reading	8	1	Emergent	0	393	1
NV	NV	Reading	8	2	Approaches	394	688	1
NV	NV	Reading	8	3	Meets	689	1141	1
NV	NV	Reading	8	4	Exceeds	1142	1400	1
NV	NV	Reading	9	1	Emergent	0	475	0
NV	NV	Reading	9	2	Approaches	476	803	0
NV	NV	Reading	9	3	Meets	804	1223	0
NV	NV	Reading	9	4	Exceeds	1224	1400	0
NV	NV	Reading	10	1	Emergent	0	496	0
NV	NV	Reading	10	2	Approaches	497	850	0
NV	NV	Reading	10	3	Meets	851	1264	0
NV	NV	Reading	10	4	Exceeds	1265	1400	0
NV	NV	Reading	11	1	Emergent	0	519	0
NV	NV	Reading	11	2	Approaches	520	887	0
NV	NV	Reading	11	3	Meets	888	1296	0
NV	NV	Reading	11	4	Exceeds	1297	1400	0
NV	NV	Reading	12	1	Emergent	0	530	0
NV	NV	Reading	12	2	Approaches	531	911	0
NV	NV	Reading	12	3	Meets	912	1317	0
NV	NV	Reading	12	4	Exceeds	1318	1400	0
NY	NY	Math	1	1	Level 1	0	364	0
NY	NY	Math	1	2	Level 2	365	440	0
NY	NY	Math	1	3	Level 3	441	487	0
NY	NY	Math	1	4	Level 4	488	1400	0
NY	NY	Math	2	1	Level 1	0	482	0
NY	NY	Math	2	2	Level 2	483	549	0
NY	NY	Math	2	3	Level 3	550	594	0
NY	NY	Math	2	4	Level 4	595	1400	0
NY	NY	Math	3	1	Level 1	0	573	1
NY	NY	Math	3	2	Level 2	574	640	1
NY	NY	Math	3	3	Level 3	641	681	1
NY	NY	Math	3	4	Level 4	682	1400	1
NY	NY	Math	4	1	Level 1	0	638	1
NY	NY	Math	4	2	Level 2	639	709	1
NY	NY	Math	4	3	Level 3	710	757	1
NY	NY	Math	4	4	Level 4	758	1400	1
NY	NY	Math	5	1	Level 1	0	720	1
NY	NY	Math	5	2	Level 2	721	780	1
NY	NY	Math	5	3	Level 3	781	832	1
NY	NY	Math	5	4	Level 4	833	1400	1
NY	NY	Math	6	1	Level 1	0	733	1
NY	NY	Math	6	2	Level 2	734	821	1
NY	NY	Math	6	3	Level 3	822	862	1
NY	NY	Math	6	4	Level 4	863	1400	1
NY	NY	Math	7	1	Level 1	0	774	1
NY	NY	Math	7	2	Level 2	775	848	1
NY	NY	Math	7	3	Level 3	849	904	1
NY	NY	Math	7	4	Level 4	905	1400	1
NY	NY	Math	8	1	Level 1	0	775	1
NY	NY	Math	8	2	Level 2	776	873	1
NY	NY	Math	8	3	Level 3	874	924	1
NY	NY	Math	8	4	Level 4	925	1400	1
NY	NY	Math	9	1	Level 1	0	783	0
NY	NY	Math	9	2	Level 2	784	876	0
NY	NY	Math	9	3	Level 3	877	934	0
NY	NY	Math	9	4	Level 4	935	1400	0
NY	NY	Math	10	1	Level 1	0	787	0
NY	NY	Math	10	2	Level 2	788	880	0
NY	NY	Math	10	3	Level 3	881	940	0
NY	NY	Math	10	4	Level 4	941	1400	0
NY	NY	Math	11	1	Level 1	0	805	0
NY	NY	Math	11	2	Level 2	806	896	0
NY	NY	Math	11	3	Level 3	897	957	0
NY	NY	Math	11	4	Level 4	958	1400	0
NY	NY	Math	12	1	Level 1	0	819	0
NY	NY	Math	12	2	Level 2	820	906	0
NY	NY	Math	12	3	Level 3	907	969	0
NY	NY	Math	12	4	Level 4	970	1400	0
NY	NY	Reading	1	1	Level 1	0	123	0
NY	NY	Reading	1	2	Level 2	124	225	0
NY	NY	Reading	1	3	Level 3	226	359	0
NY	NY	Reading	1	4	Level 4	360	1400	0
NY	NY	Reading	2	1	Level 1	0	280	0
NY	NY	Reading	2	2	Level 2	281	384	0
NY	NY	Reading	2	3	Level 3	385	543	0
NY	NY	Reading	2	4	Level 4	544	1400	0
NY	NY	Reading	3	1	Level 1	0	377	1
NY	NY	Reading	3	2	Level 2	378	499	1
NY	NY	Reading	3	3	Level 3	500	701	1
NY	NY	Reading	3	4	Level 4	702	1400	1
NY	NY	Reading	4	1	Level 1	0	448	1
NY	NY	Reading	4	2	Level 2	449	612	1
NY	NY	Reading	4	3	Level 3	613	777	1
NY	NY	Reading	4	4	Level 4	778	1400	1
NY	NY	Reading	5	1	Level 1	0	540	1
NY	NY	Reading	5	2	Level 2	541	730	1
NY	NY	Reading	5	3	Level 3	731	932	1
NY	NY	Reading	5	4	Level 4	933	1400	1
NY	NY	Reading	6	1	Level 1	0	565	1
NY	NY	Reading	6	2	Level 2	566	834	1
NY	NY	Reading	6	3	Level 3	835	990	1
NY	NY	Reading	6	4	Level 4	991	1400	1
NY	NY	Reading	7	1	Level 1	0	660	1
NY	NY	Reading	7	2	Level 2	661	927	1
NY	NY	Reading	7	3	Level 3	928	1214	1
NY	NY	Reading	7	4	Level 4	1215	1400	1
NY	NY	Reading	8	1	Level 1	0	688	1
NY	NY	Reading	8	2	Level 2	689	988	1
NY	NY	Reading	8	3	Level 3	989	1239	1
NY	NY	Reading	8	4	Level 4	1240	1400	1
NY	NY	Reading	9	1	Level 1	0	803	0
NY	NY	Reading	9	2	Level 2	804	1124	0
NY	NY	Reading	9	3	Level 3	1125	1300	0
NY	NY	Reading	9	4	Level 4	1301	1400	0
NY	NY	Reading	10	1	Level 1	0	843	0
NY	NY	Reading	10	2	Level 2	844	1175	0
NY	NY	Reading	10	3	Level 3	1176	1317	0
NY	NY	Reading	10	4	Level 4	1318	1400	0
NY	NY	Reading	11	1	Level 1	0	881	0
NY	NY	Reading	11	2	Level 2	882	1212	0
NY	NY	Reading	11	3	Level 3	1213	1324	0
NY	NY	Reading	11	4	Level 4	1325	1400	0
NY	NY	Reading	12	1	Level 1	0	907	0
NY	NY	Reading	12	2	Level 2	908	1255	0
NY	NY	Reading	12	3	Level 3	1256	1334	0
NY	NY	Reading	12	4	Level 4	1335	1400	0
OH	OH	Math	1	1	Limited	0	297	0
OH	OH	Math	1	2	Basic	298	349	0
OH	OH	Math	1	3	Proficient	350	432	0
OH	OH	Math	1	4	Accelerated	433	478	0
OH	OH	Math	1	5	Advanced	479	1400	0
OH	OH	Math	2	1	Limited	0	418	0
OH	OH	Math	2	2	Basic	419	464	0
OH	OH	Math	2	3	Proficient	465	539	0
OH	OH	Math	2	4	Accelerated	540	580	0
OH	OH	Math	2	5	Advanced	581	1400	0
OH	OH	Math	3	1	Limited	0	483	1
OH	OH	Math	3	2	Basic	484	548	1
OH	OH	Math	3	3	Proficient	549	628	1
OH	OH	Math	3	4	Accelerated	629	670	1
OH	OH	Math	3	5	Advanced	671	1400	1
OH	OH	Math	4	1	Limited	0	532	1
OH	OH	Math	4	2	Basic	533	619	1
OH	OH	Math	4	3	Proficient	620	705	1
OH	OH	Math	4	4	Accelerated	706	753	1
OH	OH	Math	4	5	Advanced	754	1400	1
OH	OH	Math	5	1	Limited	0	638	1
OH	OH	Math	5	2	Basic	639	700	1
OH	OH	Math	5	3	Proficient	701	759	1
OH	OH	Math	5	4	Accelerated	760	792	1
OH	OH	Math	5	5	Advanced	793	1400	1
OH	OH	Math	6	1	Limited	0	603	1
OH	OH	Math	6	2	Basic	604	683	1
OH	OH	Math	6	3	Proficient	684	757	1
OH	OH	Math	6	4	Accelerated	758	814	1
OH	OH	Math	6	5	Advanced	815	1400	1
OH	OH	Math	7	1	Limited	0	620	1
OH	OH	Math	7	2	Basic	621	716	1
OH	OH	Math	7	3	Proficient	717	843	1
OH	OH	Math	7	4	Accelerated	844	892	1
OH	OH	Math	7	5	Advanced	893	1400	1
OH	OH	Math	8	1	Limited	0	632	1
OH	OH	Math	8	2	Basic	633	713	1
OH	OH	Math	8	3	Proficient	714	834	1
OH	OH	Math	8	4	Accelerated	835	910	1
OH	OH	Math	8	5	Advanced	911	1400	1
OH	OH	Math	9	1	Limited	0	651	0
OH	OH	Math	9	2	Basic	652	724	0
OH	OH	Math	9	3	Proficient	725	836	0
OH	OH	Math	9	4	Accelerated	837	915	0
OH	OH	Math	9	5	Advanced	916	1400	0
OH	OH	Math	10	1	Limited	0	653	0
OH	OH	Math	10	2	Basic	654	727	0
OH	OH	Math	10	3	Proficient	728	843	0
OH	OH	Math	10	4	Accelerated	844	920	0
OH	OH	Math	10	5	Advanced	921	1400	0
OH	OH	Math	11	1	Limited	0	669	0
OH	OH	Math	11	2	Basic	670	742	0
OH	OH	Math	11	3	Proficient	743	858	0
OH	OH	Math	11	4	Accelerated	859	938	0
OH	OH	Math	11	5	Advanced	939	1400	0
OH	OH	Math	12	1	Limited	0	680	0
OH	OH	Math	12	2	Basic	681	748	0
OH	OH	Math	12	3	Proficient	749	873	0
OH	OH	Math	12	4	Accelerated	874	945	0
OH	OH	Math	12	5	Advanced	946	1400	0
OH	OH	Reading	1	1	Limited	0	70	0
OH	OH	Reading	1	2	Basic	71	90	0
OH	OH	Reading	1	3	Proficient	91	148	0
OH	OH	Reading	1	4	Accelerated	149	222	0
OH	OH	Reading	1	5	Advanced	223	1400	0
OH	OH	Reading	2	1	Limited	0	112	0
OH	OH	Reading	2	2	Basic	113	225	0
OH	OH	Reading	2	3	Proficient	226	297	0
OH	OH	Reading	2	4	Accelerated	298	378	0
OH	OH	Reading	2	5	Advanced	379	1400	0
OH	OH	Reading	3	1	Limited	0	201	1
OH	OH	Reading	3	2	Basic	202	309	1
OH	OH	Reading	3	3	Proficient	310	391	1
OH	OH	Reading	3	4	Accelerated	392	486	1
OH	OH	Reading	3	5	Advanced	487	1400	1
OH	OH	Reading	4	1	Limited	0	184	1
OH	OH	Reading	4	2	Basic	185	283	1
OH	OH	Reading	4	3	Proficient	284	473	1
OH	OH	Reading	4	4	Accelerated	474	623	1
OH	OH	Reading	4	5	Advanced	624	1400	1
OH	OH	Reading	5	1	Limited	0	414	1
OH	OH	Reading	5	2	Basic	415	503	1
OH	OH	Reading	5	3	Proficient	504	777	1
OH	OH	Reading	5	4	Accelerated	778	952	1
OH	OH	Reading	5	5	Advanced	953	1400	1
OH	OH	Reading	6	1	Limited	0	327	1
OH	OH	Reading	6	2	Basic	328	502	1
OH	OH	Reading	6	3	Proficient	503	759	1
OH	OH	Reading	6	4	Accelerated	760	980	1
OH	OH	Reading	6	5	Advanced	981	1400	1
OH	OH	Reading	7	1	Limited	0	458	1
OH	OH	Reading	7	2	Basic	459	572	1
OH	OH	Reading	7	3	Proficient	573	863	1
OH	OH	Reading	7	4	Accelerated	864	1070	1
OH	OH	Reading	7	5	Advanced	1071	1400	1
OH	OH	Reading	8	1	Limited	0	445	1
OH	OH	Reading	8	2	Basic	446	639	1
OH	OH	Reading	8	3	Proficient	640	934	1
OH	OH	Reading	8	4	Accelerated	935	1193	1
OH	OH	Reading	8	5	Advanced	1194	1400	1
OH	OH	Reading	9	1	Limited	0	518	0
OH	OH	Reading	9	2	Basic	519	751	0
OH	OH	Reading	9	3	Proficient	752	1041	0
OH	OH	Reading	9	4	Accelerated	1042	1253	0
OH	OH	Reading	9	5	Advanced	1254	1400	0
OH	OH	Reading	10	1	Limited	0	523	0
OH	OH	Reading	10	2	Basic	524	780	0
OH	OH	Reading	10	3	Proficient	781	1098	0
OH	OH	Reading	10	4	Accelerated	1099	1293	0
OH	OH	Reading	10	5	Advanced	1294	1400	0
OH	OH	Reading	11	1	Limited	0	554	0
OH	OH	Reading	11	2	Basic	555	827	0
OH	OH	Reading	11	3	Proficient	828	1152	0
OH	OH	Reading	11	4	Accelerated	1153	1310	0
OH	OH	Reading	11	5	Advanced	1311	1400	0
OH	OH	Reading	12	1	Limited	0	561	0
OH	OH	Reading	12	2	Basic	562	858	0
OH	OH	Reading	12	3	Proficient	859	1204	0
OH	OH	Reading	12	4	Accelerated	1205	1324	0
OH	OH	Reading	12	5	Advanced	1325	1400	0
OK	OK	Math	1	1	Unsatisfactory	0	320	0
OK	OK	Math	1	2	Limited Knowledge	321	372	0
OK	OK	Math	1	3	Proficient	373	470	0
OK	OK	Math	1	4	Advanced	471	1400	0
OK	OK	Math	2	1	Unsatisfactory	0	444	0
OK	OK	Math	2	2	Limited Knowledge	445	491	0
OK	OK	Math	2	3	Proficient	492	574	0
OK	OK	Math	2	4	Advanced	575	1400	0
OK	OK	Math	3	1	Unsatisfactory	0	514	1
OK	OK	Math	3	2	Limited Knowledge	515	585	1
OK	OK	Math	3	3	Proficient	586	668	1
OK	OK	Math	3	4	Advanced	669	1400	1
OK	OK	Math	4	1	Unsatisfactory	0	564	1
OK	OK	Math	4	2	Limited Knowledge	565	647	1
OK	OK	Math	4	3	Proficient	648	732	1
OK	OK	Math	4	4	Advanced	733	1400	1
OK	OK	Math	5	1	Unsatisfactory	0	640	1
OK	OK	Math	5	2	Limited Knowledge	641	700	1
OK	OK	Math	5	3	Proficient	701	791	1
OK	OK	Math	5	4	Advanced	792	1400	1
OK	OK	Math	6	1	Unsatisfactory	0	692	1
OK	OK	Math	6	2	Limited Knowledge	693	736	1
OK	OK	Math	6	3	Proficient	737	835	1
OK	OK	Math	6	4	Advanced	836	1400	1
OK	OK	Math	7	1	Unsatisfactory	0	714	1
OK	OK	Math	7	2	Limited Knowledge	715	755	1
OK	OK	Math	7	3	Proficient	756	885	1
OK	OK	Math	7	4	Advanced	886	1400	1
OK	OK	Math	8	1	Unsatisfactory	0	744	0
OK	OK	Math	8	2	Limited Knowledge	745	783	0
OK	OK	Math	8	3	Proficient	784	923	0
OK	OK	Math	8	4	Advanced	924	1400	0
OK	OK	Math	9	1	Unsatisfactory	0	754	0
OK	OK	Math	9	2	Limited Knowledge	755	792	0
OK	OK	Math	9	3	Proficient	793	929	0
OK	OK	Math	9	4	Advanced	930	1400	0
OK	OK	Math	10	1	Unsatisfactory	0	757	0
OK	OK	Math	10	2	Limited Knowledge	758	795	0
OK	OK	Math	10	3	Proficient	796	934	0
OK	OK	Math	10	4	Advanced	935	1400	0
OK	OK	Math	11	1	Unsatisfactory	0	770	0
OK	OK	Math	11	2	Limited Knowledge	771	812	0
OK	OK	Math	11	3	Proficient	813	952	0
OK	OK	Math	11	4	Advanced	953	1400	0
OK	OK	Math	12	1	Unsatisfactory	0	786	0
OK	OK	Math	12	2	Limited Knowledge	787	825	0
OK	OK	Math	12	3	Proficient	826	961	0
OK	OK	Math	12	4	Advanced	962	1400	0
OK	OK	Reading	1	1	Unsatisfactory	0	83	0
OK	OK	Reading	1	2	Limited Knowledge	84	126	0
OK	OK	Reading	1	3	Proficient	127	359	0
OK	OK	Reading	1	4	Advanced	360	1400	0
OK	OK	Reading	2	1	Unsatisfactory	0	195	0
OK	OK	Reading	2	2	Limited Knowledge	196	283	0
OK	OK	Reading	2	3	Proficient	284	543	0
OK	OK	Reading	2	4	Advanced	544	1400	0
OK	OK	Reading	3	1	Unsatisfactory	0	287	1
